crop,rainfall,temperature,humidity,ph,N,P,K,yield_category
maize,629.2,26.158598831823817,48.59108293618296,7.330178340928786,59.73335501798827,17.355577877245395,58.01832613242428,Medium
maize,629.2,34.09361525473294,94.36315466799147,6.836353073399678,19.097062998326045,8.161281272220066,8.010454112405764,Medium
rice,629.2,24.037069042458967,93.7503962911546,7.237811801899714,111.71243314225748,39.054149195716185,45.994569762293345,Medium
rice,629.2,33.468648666498346,83.65999571494217,6.182995733599715,57.22110823841671,65.09074251827218,11.620864472630707,Medium
rice,629.2,39.398240922145405,76.26826291450988,8.174033020689425,89.46600963707643,62.87510797330594,79.68923218836217,Low
jute,1283.1,21.878014315788366,71.77938776380967,7.055794540014519,47.2249886595986,73.96479716846244,72.2972441399971,Low
maize,1283.1,33.452042364502525,87.6355849957809,5.298908695018058,7.171301036266986,44.990049827678014,6.5810495321402716,Low
rice,1283.1,28.875004386091423,55.91917368907184,6.5743139674655,16.560991249561127,12.504850367489999,69.39871841769731,Medium
banana,1107.5,37.362845087550106,65.72246668666824,7.64724619160272,62.065240141341306,49.15167307520121,73.95722004188057,Medium
maize,1107.5,23.542995788947717,74.0664483151576,7.779470966062953,84.34590106953168,63.379671076490865,31.516116692259132,High
maize,1107.5,33.85251904452329,62.615476172822014,6.731089684673155,43.49456255661709,11.99960902023698,58.96262412858244,Medium
maize,1107.5,36.76230579296221,63.51175497496474,8.131616497909555,84.9811728054298,17.94930508231923,38.15778096558342,Low
rice,1107.5,38.892284389480466,58.16565671261464,5.936839530180041,85.34309278467494,5.921799586675317,54.1424363432258,Low
rice,1107.5,33.66496056579292,71.03274991764948,6.437095440333933,85.95262934270055,49.52394345851078,30.52380532236436,High
maize,639.2,29.94349528016855,86.78159904083138,8.145089186991395,61.64001321235847,71.50507939594283,29.191942747495126,Medium
rice,639.2,32.35694480402428,51.08406079034721,8.136898507650526,110.21190726397296,55.299748700157465,36.83254166431843,Medium
maize,1319.8,37.37809968957436,91.39381713143928,7.399994690886383,61.25759956777079,78.65300656932365,15.917581898937586,Low
rice,1319.8,31.412194932776593,77.89982095615264,8.00643191492777,56.78049725211339,9.727523937482118,67.33542233265369,Low
banana,856.3,20.607741193936736,85.28002669740167,5.310706434346814,27.928794186222103,72.72508138636222,31.15234215212275,Medium
maize,856.3,38.61897391013956,70.59048809465064,8.027482416727217,40.3803350459787,66.05512155400106,35.011216542938385,Low
rice,856.3,33.790535020631225,82.8734185783235,6.122169672925794,9.868466639604884,28.56811403746287,72.05409595266084,Medium
maize,1389.0,33.53026771554493,40.89102185367069,5.624160293498758,77.85655876585957,78.01449138779388,42.24678605473785,Low
maize,1389.0,24.31350304795434,85.01092336287444,5.837794427197162,33.58161055161568,26.59533111285613,45.81904320131472,High
maize,1389.0,33.17770940465314,42.20763724969516,6.462889778048605,39.97785426582848,71.69785428711639,76.73735935828239,Medium
rice,1389.0,27.877288113083168,88.94523569995744,5.879172016115636,93.64366999139693,71.0561432805642,71.50447873587419,Medium
rice,1389.0,33.024659540829845,94.55795109812539,6.121986551057747,42.630436063567196,61.82432124522293,17.710003166632966,Medium
banana,2160.5,22.131860606159815,56.17371041972278,5.472424701250747,32.85252758151135,47.26028553596389,40.491127243857875,Medium
maize,2160.5,33.15690609206072,51.56752059571865,6.036618679456495,24.44164115037616,14.000206221266605,77.84721705714091,Low
maize,2160.5,39.98827451541333,82.09498501219224,7.002993350897004,94.10871625092493,44.89788008723737,32.9274723671452,Medium
rice,2160.5,20.96424077721112,53.916448750613924,6.546487978318724,19.916219668853092,31.759719174120093,32.867983138715005,Medium
maize,2738.7,39.54348368442635,87.60593107447119,6.213515664325689,57.18168242879066,64.41627748665138,19.627267384186574,Low
maize,2738.7,28.13815921445741,45.656342568661216,7.6125824509998985,63.296963348877355,61.859690487263364,13.574233558934392,Low
rice,2738.7,37.415069006745185,46.9275358008647,8.127284899876614,84.04983995885718,73.29593805294539,60.522859306698635,Low
rice,2738.7,35.647709681165466,93.85333553053385,7.648762280158389,77.82760046829448,6.112262182378091,62.75228515261374,Low
rice,2738.7,31.340325219733355,77.06113940485025,6.162002457411877,98.2328773886951,65.68274126172847,77.675972262725,Medium
jute,1771.8,34.76898418502653,86.57879734359241,7.605547587431438,10.146414901517387,75.38465398435017,63.00636581790223,Low
maize,1771.8,37.57031122602696,57.83811575433349,5.531930638659179,39.09068334963068,64.19753368311126,23.251437052519904,Low
maize,1771.8,28.082806433020657,77.20660622363324,5.456112958319518,37.21542365916867,14.764584490277503,8.008743371638658,Low
rice,1771.8,26.540663231264773,72.68330050197284,6.209694629626556,21.791944143092447,11.09593286306658,78.90780382772452,Medium
rice,1771.8,33.351867711271694,73.1732566067621,7.8269582916542,38.25549919349096,6.563392985577561,30.53380216577043,Low
maize,392.7,36.15691883882517,77.5392852745747,5.862218865348057,40.623011126433894,52.155891937105324,28.397865682431558,Medium
rice,392.7,35.245702695532316,71.64475452210041,5.221386931145378,65.01671312166,52.225448889491545,72.94664073120369,Medium
maize,1095.2,35.95627297717269,63.598430311646624,5.460983373222243,81.32601507651944,79.01852856636592,48.882492390873956,Medium
rice,1095.2,28.71166629625866,55.17574819093008,8.00560738985353,48.826559065358616,34.853238057807175,21.115338038685092,Medium
jute,2348.3,36.35668432350043,82.27197320022611,7.218241496615507,87.73907660103883,29.892971367312256,71.68221820371797,Medium
maize,2348.3,22.404181107412168,52.44498365017524,5.886204071794919,43.6590139366517,51.83186953882944,79.50206412910575,Medium
rice,2348.3,30.88978195921699,78.07948683849278,6.943535388648635,38.38262289119744,66.92065043806954,11.500892086312305,Medium
maize,742.6,20.115173209962432,52.833305245712964,6.846528678488726,67.2366264235578,75.25804621422515,69.66887212268654,Medium
maize,742.6,26.491716598005404,74.39315934749496,7.294025924542314,7.72738143516592,65.2343124634279,34.28867732632955,Medium
maize,742.6,27.32923069742796,81.08930469209659,5.816156440475657,14.175749217910042,37.00054854618536,44.305433488002826,Medium
rice,742.6,27.923453832185107,52.029263889859656,8.025410455180392,53.06649751245061,52.61856764840481,73.61119818237356,Medium
rice,742.6,33.90934413379725,43.29688154737195,6.0827899672800445,113.43496181005199,69.22244950370877,78.00343968313379,Medium
maize,1419.0,27.771162025406916,47.20355586467957,7.429460788916829,87.97385468199371,41.79572662338046,24.662293280659952,Medium
maize,1419.0,28.973872452450614,73.3298331999064,5.056436262302752,15.134555492564141,21.251498277904453,20.963807821993534,Low
rice,1419.0,24.75088261748655,86.71955234241545,6.304299954629515,102.32657146980047,17.72925798109047,11.03874189436339,Medium
rice,1419.0,27.4650358325868,42.47482516794834,6.230984362855829,89.21458861994081,5.011830843354255,47.13483894966035,Low
maize,1352.0,24.545392545263027,80.37831924729053,6.90219550004055,75.25885045580512,58.86784962359632,6.0203296588001205,Medium
rice,1352.0,21.46391847536887,58.77252552725287,5.254576916220188,99.33369047005539,13.332290663449287,35.89237232074524,Low
jute,1096.0,32.06897186762756,66.31906034557375,7.7654598080413795,51.47263249044007,23.287932477195532,10.503801248900642,Medium
maize,1096.0,33.36425597110033,91.0872752415061,5.76223280618649,30.472620848193067,27.340724864209502,35.39193371970005,Medium
maize,1096.0,32.38980692019229,58.2584327604715,7.369632352087036,63.88268974750732,47.02848951025762,7.994914194920694,Medium
maize,1096.0,29.26988087601145,65.59353136667173,7.8112424313543265,68.11680189324949,34.84679579718269,67.64129454565767,High
rice,1096.0,27.595715603584594,40.75253281183746,6.966569346845295,66.90753278113988,55.60054940173713,20.73042454539244,Medium
rice,1096.0,37.26667299143651,44.48792960026611,7.593091223526949,69.98348602021211,9.172899449652704,29.6231532768434,Low
rice,1096.0,30.38163570272436,54.22253751241312,7.316511092752519,114.1010655975058,14.295439569832958,70.25359974547939,Medium
jute,1097.1,29.58363755259462,41.53187324515909,6.244354290032026,108.7582466560666,42.440862764995,60.96995459991538,Medium
maize,1097.1,20.512841316128714,74.72564293265381,7.831004886617478,105.70745920427802,30.272359088512236,21.427877123154385,High
maize,1097.1,26.824956552523126,63.45190962408924,6.031454794599348,97.16293325449212,27.18600220635198,10.392456399312204,Medium
maize,1097.1,27.60391237571714,70.14798615004122,6.99924521213031,113.49423233550782,10.027105927814205,58.67553326415046,Medium
rice,1097.1,27.976455617938008,49.60559522429813,7.608892086995388,16.326883793131373,72.1789381061001,34.3026913016082,Low
rice,1097.1,31.603447384546648,56.27626161901389,6.326345684343776,35.489175066260046,56.88639395937881,62.45599993386659,High
rice,1097.1,30.67205093453757,76.51034611689988,6.059686626660987,61.931433750277264,14.121361761473704,38.397107928140784,Medium
jute,1302.7,32.15810185586889,93.09164979967198,6.607711035604879,102.3514667091916,9.878446830285547,30.95018097292073,Medium
maize,1302.7,35.29766523084257,42.77292254812151,7.862872230222038,63.09405682511424,78.11544000734322,38.84040561592974,Low
rice,1302.7,36.25971477432187,88.97113764703963,8.254726171009827,91.0239950242827,56.087941282962866,61.14192392530075,Low
banana,890.5,34.36246152452989,71.72846607211646,6.907791945009615,20.980389103625363,36.309205332030615,72.66652149052805,High
maize,890.5,39.110473919098695,71.0155761715593,7.315131718632781,34.02758849230442,57.62982805668386,8.732539744143164,Low
maize,890.5,20.364651653527233,67.51531943642682,8.1614576778362,89.15425092933232,61.72488398601193,44.30836559202164,Medium
maize,890.5,23.915559713670923,43.816674724730085,5.344913979945298,23.944411022088264,63.49716517915845,7.46265718129082,Low
rice,890.5,20.151257499562842,44.94322684548884,5.812275022531578,45.405932485316576,40.84079792397932,40.130715876826905,Medium
rice,890.5,32.94949428309206,73.05016031124973,7.481150021880539,35.45961964856072,37.2412068593636,71.39621218226753,High
jute,471.5409091,37.96061097899974,58.75272142895571,7.883105616693049,45.234094835585026,5.827106320167525,32.119269981523225,Low
maize,471.5409091,24.869645931525987,90.44974366177243,7.999601599157023,86.45726564396658,74.49178363563786,74.93378158104824,Medium
rice,471.5409091,38.54069089592613,62.36247955477097,6.452875118992264,47.30242583142212,50.24809087917073,52.295635373795704,Medium
maize,1108.3,21.205347805791217,47.88048022864526,5.312689658021534,68.85528209991313,20.23654528924761,75.06165078447548,Medium
rice,1108.3,38.68872053611028,79.30953584261198,6.532235170548669,16.49216586125711,73.97025645660774,61.78749690593897,Low
banana,852.6,27.03245374479269,56.13443817925554,5.807571065724688,97.5770347219822,73.61989263277223,12.757637498657171,Low
maize,852.6,22.02841656898433,68.90086690457412,6.019187592488184,47.53719194953436,79.1888123274572,22.33635256720078,Medium
rice,852.6,29.717435183726515,78.38080320278435,7.70293644893127,79.58142828883437,70.55424223542342,34.562784093762964,Medium
maize,1174.095455,25.13553135441016,89.51452611611387,5.264344801090604,88.41980419111076,79.83382908650485,17.758016150905704,Low
maize,1174.095455,25.697458039238455,83.57051571409218,7.896534261182458,29.111006042845545,23.351464109245445,42.118370358249535,High
maize,1174.095455,26.14579929852573,77.19985873299983,6.496841800384592,106.73762326963525,68.16871888994257,40.3526116776118,Medium
rice,1174.095455,36.06051795665327,77.3798250317329,7.086223758852083,75.86578893479958,66.72712315968234,76.7194398520536,Medium
rice,1174.095455,30.78322553350509,92.02585542176476,5.313782809324876,54.30339130142037,22.32052694155503,37.52959121719833,Medium
banana,1533.561905,26.22615398312007,56.27032536230948,6.1807567742504785,25.968546111495247,12.382816175074307,63.922010321599835,Medium
maize,1533.561905,32.206675666218366,40.061165180790304,5.31395321655196,113.36460785863878,78.45653852581998,75.64329086386098,Low
maize,1533.561905,34.32301348446387,54.95750076690093,8.365403030083883,91.83284347513688,27.201841364045777,70.77416232304891,Low
rice,1533.561905,25.452480014670677,51.98402587947092,7.825415772641877,28.92282471432362,70.31688428508545,20.650071838369385,Medium
maize,2439.340909,28.270982030507028,76.4009021812699,6.6087146402476105,43.83673909328582,5.309536600595292,42.20224206901582,Medium
maize,2439.340909,22.43772186673895,74.8541379871041,5.782608919132849,98.11253968012842,6.5768605414701655,31.08048367219443,Medium
rice,2439.340909,23.622986990693605,72.6403760487598,8.267092868374483,85.00293126976398,39.94034815222763,34.98940213529116,Medium
rice,2439.340909,33.622357079299654,40.893389376519956,6.206088085044401,93.0651936623083,22.903601295129768,32.06051196843134,Medium
rice,2439.340909,23.62876695391254,80.08279299478562,5.563445510905812,55.738126754487226,56.73809625769732,66.97694076312531,High
jute,1544.354545,30.503267673341202,57.794172686702034,6.971075359588842,87.39477020384919,47.417324417596575,38.91042913418356,High
maize,1544.354545,34.18092523444865,76.57807939536471,8.303209421206857,49.44677812935008,10.811434808786858,44.277074918351616,Low
maize,1544.354545,22.137538461894877,70.61181356761844,5.013406016751129,29.29523544789259,17.197122223678782,78.6835517785306,Low
rice,1544.354545,31.346244392578072,58.850200898534894,5.833436951388996,77.75785900675639,34.103695254381066,9.498445414363733,Low
rice,1544.354545,25.131255674027276,47.401694690725925,8.284566741436427,117.24160144386133,18.920304796657486,41.59682298430616,Low
maize,705.2,39.2585375047516,45.19303937132645,5.598800884000067,40.719111710462904,64.41667604329464,63.05462802095871,Low
rice,705.2,29.670912934398494,85.7335083211723,5.396352080739369,58.011503104442056,36.205267666496,16.33714686411699,Low
jute,2295.609091,36.119850995503164,90.51186481448569,6.995655255299315,82.51015767303316,12.007390013187445,50.86486959610804,Low
maize,2295.609091,31.004530843125234,75.73834257203649,8.016453381531905,67.2732224440861,41.32571767040936,22.959858465085006,Medium
rice,2295.609091,20.868250657096382,45.68887631732659,6.669884361928741,101.99419650654066,11.812863579606063,70.05530849184257,Medium
banana,777.4,32.66302751188044,62.11149692885324,8.480974898395836,92.60041124399433,14.670297906486288,29.532474905005948,Low
maize,777.4,39.028066844133136,80.09165600578365,7.377100948382974,11.70417844417106,22.970737402115397,29.679711267568216,Low
maize,777.4,32.03223640292663,82.89014862055375,5.259262175236567,119.81844190123401,69.46457789356174,49.864540888842015,Medium
maize,777.4,36.3837771885358,46.50202422600987,8.474912460886914,91.52628217773874,74.3459399249729,18.767218108993156,Low
rice,777.4,37.68412926696816,40.00168953649603,6.427629828730667,104.34888137382302,66.96932969990519,26.36664791772958,Low
rice,777.4,24.56159543897865,79.16753752343328,6.005908868459189,79.88773689096483,30.05579130633854,36.247388758955864,High
maize,1564.7,24.240896798164535,59.61278967924131,6.9525771425226,103.47278972537767,25.433483083162372,31.522839735508278,Medium
maize,1564.7,32.21961977701984,53.99647323900432,6.065076571373025,17.92404211680158,46.18667680926794,44.36579135041868,Medium
rice,1564.7,28.220569396134096,40.7093608384239,5.302601274920534,44.98985108932129,59.13898703998343,49.97301080517247,Low
rice,1564.7,36.797226057334406,69.71646737188249,5.004999200777118,105.78840851451666,79.50295911201312,47.500059031262346,Low
maize,1374.7,38.00046246796022,86.813290448429,6.573541735220918,28.190349295692606,14.867803390919466,54.06262339939492,Low
rice,1374.7,27.068427586054362,92.66974054499234,7.929021977793073,13.997841336702614,8.696899926785333,28.081213745586517,Medium
rice,1374.7,24.73741117948964,71.11597228373091,7.003103149705268,95.63367809370018,57.076691674645325,14.481967036627104,Medium
jute,1686.5,35.61051030487724,68.29537302569418,8.497225546302044,101.08090789897906,67.41693376279292,62.06056560733078,Medium
maize,1686.5,25.49612071096272,44.67810120190826,6.0039632597652,23.70500509183857,68.47615848998174,68.80852869730114,Medium
maize,1686.5,36.45228637027357,70.18800408484299,5.981592726660193,103.24978802001228,55.88476618078705,24.275467416682417,Medium
maize,1686.5,28.474765072975256,60.8988493430967,5.559123110818804,83.9782964936745,76.55118530893903,35.53189671185148,High
rice,1686.5,33.35099798582941,73.39244044859673,5.574222558928673,64.80950856990715,43.32535726584402,42.392691272266646,Medium
rice,1686.5,21.910706276693364,61.37994913321007,5.998153086035167,100.47877216985927,73.53610987521594,44.99951320647023,High
rice,1686.5,32.47718649353146,53.21645178977017,7.774940158457345,53.21366367168107,77.58591027436422,54.461762831573886,Medium
jute,924.1,29.035353574744583,45.22309013756071,8.170148767227568,27.30930496569068,68.53680927523308,8.120242501649102,Low
maize,924.1,31.732169263509483,57.32051445238926,8.412805093976885,37.75805781022057,28.231892244396548,59.110781205051275,Medium
maize,924.1,23.36028415489727,45.31546588582638,5.813013789337584,63.093862103731205,19.716173837772146,9.64782552345577,Low
maize,924.1,34.73747489888364,49.72933229531912,8.08454140964932,66.10304115741522,46.10900487363638,40.12164257546509,Low
rice,924.1,37.25594155086457,94.30348872187503,6.148892812470679,97.64179504074187,38.97610627851414,67.07533516768956,Medium
rice,924.1,24.334796001815512,64.42569562986402,5.3949419058090955,96.00556322001846,70.83187566445497,38.84114849587972,Medium
rice,924.1,21.914291110403234,69.2529471577759,8.04508723932058,71.85715407852611,12.502375330036529,16.181731157618582,Low
jute,1366.8,20.47277172092673,88.04901908054684,7.226369721252665,94.79033058702979,24.330504598363895,78.87753837544697,Low
maize,1366.8,32.83943000886532,94.75628952698783,5.576558136283716,27.053947703772163,61.38492083890314,71.69640965556975,High
rice,1366.8,32.141880721775614,72.0492947139575,6.504409401295509,10.757420615728849,12.12399837329841,62.848522491876054,Medium
banana,460.6,30.9339482542814,84.68606015742944,6.005401932069737,105.46788960299051,29.057331051627514,35.86337021744078,High
maize,460.6,24.63894192231951,57.981756338517144,7.57878099048569,13.688766782718501,34.03665455404874,18.788429516697335,Low
maize,460.6,27.81811991811029,56.81591765960101,6.586956807184938,33.369169420559686,51.694534742201746,75.6058386063876,High
maize,460.6,31.88952670372346,62.14870465470081,8.462479807872347,84.96167920680422,16.859948428952343,44.92633448878543,Low
rice,460.6,29.93533717718339,76.9878994470507,5.191607437908583,52.08651282714055,69.54533677622821,68.92665952906138,Medium
rice,460.6,39.755710404297744,77.52054290903044,6.242553431476863,105.77610654028351,38.56566765997057,30.65712543195693,Medium
maize,307.9,22.72879505113466,57.3381689057198,6.686650584884921,39.267676386161,73.77662839104174,30.146623780960294,Medium
rice,307.9,33.902891080951875,47.32654582751458,6.760967441619119,6.365204866976319,40.09024352254487,78.91553605055293,Low
maize,1035.0,28.086375362085843,74.78179410560297,6.105775378349729,39.575398664485576,25.628019420555002,44.13747863711374,High
rice,1035.0,28.563992298512296,47.05792242038205,7.552340871841488,71.47863065625565,15.637162151575616,15.552156789555973,Low
banana,1049.5,34.35195531316353,71.81708795261315,8.061614757211412,48.23291317137873,5.280882103346361,21.475600849603055,Low
maize,1049.5,33.84872302648739,78.138217043097,8.285517556922521,66.51036691225686,44.91181137386267,41.14582095445406,Medium
rice,1049.5,39.825119874043764,78.53363230169484,7.817826818798341,105.80878366602715,13.036752269519257,8.18531828663085,Low
maize,1003.4,22.567885789082503,81.44096608627783,7.977030690573098,109.93578123649237,34.37958227233837,39.690048903372535,High
maize,1003.4,22.082192987683328,88.00726818611156,6.9269085521699845,35.58701743522289,49.1953820927815,36.42056315600957,High
maize,1003.4,34.48677634257482,67.49774455806336,7.890608792493851,58.146154426038585,25.676442267702523,63.45021989896152,Medium
rice,1003.4,31.56773834012818,80.16370542412642,6.062263682017833,68.1515617527669,18.141821927458643,31.620647336693132,Medium
rice,1003.4,25.48321333119612,74.05450044512102,6.39467566738225,114.14793254214841,63.10412169570062,78.69115711546995,High
banana,1176.7,21.588387379779732,50.26519668887254,6.109195548364905,119.84099170390424,76.00933792112154,18.557743947567737,Medium
maize,1176.7,21.71316499192861,41.412930467817446,6.635855674067739,32.071833616775564,12.53303133964745,49.32400137261012,Low
maize,1176.7,37.883817493282365,55.64977621223136,5.999528656835228,88.60268520476878,16.669274328875588,11.727447275619097,Low
rice,1176.7,23.83734649437486,64.36685384856906,8.365640047890563,48.47357215681744,77.0009492939539,60.03979879954865,Medium
maize,2050.2,26.467431242310415,73.9408269435761,6.094956198019839,5.932442641914521,7.83381663591847,79.60652660464787,Medium
maize,2050.2,24.533128044539758,86.74776317767629,5.343155883388289,6.064040080128771,78.32242524128542,66.43539783137241,Low
rice,2050.2,27.09992611663875,50.79351441883911,6.843860081176447,57.96509086965941,5.348336231374158,46.67776555402259,Medium
rice,2050.2,21.38847685492187,46.90523844441624,5.199846774558117,61.15851499549848,70.52514917384985,41.35560180497691,Medium
rice,2050.2,30.38119581816541,92.99139711108802,5.386901082080032,7.595515105945905,28.049388574081213,67.62724709501352,Low
jute,1296.6,21.3522512718443,45.94245076570239,5.7678628621868615,83.99665292904479,75.39416436329724,75.19805635330432,Medium
maize,1296.6,36.00713015644723,66.31700885589541,6.625225874587496,38.81038968841961,28.77089664766891,79.19048943485697,Medium
maize,1296.6,24.67424163820866,72.2060050836316,6.516378263081598,69.38770667663418,54.0729741150542,34.74044206733631,High
rice,1296.6,30.800238292090214,69.7755931499091,7.798921517009769,39.60569341402316,11.00244273244525,79.31881060958843,Medium
rice,1296.6,37.60158175122916,44.73176863681188,7.588161288594397,24.220446209970326,23.174735859030424,16.694468913037362,Low
maize,338.9,33.01754738094388,43.136480270199066,6.492114028967455,51.824979938870655,63.02595098594381,24.01623319489319,Medium
rice,338.9,30.659155731026708,45.801588510356964,6.167964726514705,31.711436950907586,44.65143902591148,11.676209355042214,Medium
maize,706.8,26.486675062307512,72.20732261299369,6.107640744215245,66.50211234570432,74.59767963402835,25.380388736336126,High
rice,706.8,26.660038261163958,69.93896881988766,7.708982805529032,27.865280982945194,37.15635562560157,62.59531637135083,High
jute,1882.2,33.389739103963805,52.85574356202093,5.182253421774444,63.46668731413211,70.23592743604424,68.96932686338373,Low
maize,1882.2,39.88278722442335,75.07757780150754,5.044875773287121,23.098529209919768,38.67165781086781,63.41694838269288,Low
rice,1882.2,33.236783796987574,85.10371261306071,7.784405371743269,82.16209159086527,78.4436209026489,52.32993336257722,Medium
banana,746.3,31.1556683474005,42.286842791562655,6.670012315961673,91.70283371076377,76.98757860491575,43.54748843919842,Medium
maize,746.3,34.61301020478492,67.39714689514233,5.458083984937516,17.695336938742386,29.685252916706023,58.15282169102348,Low
maize,746.3,29.30411224567436,77.91207266564797,5.824480771080754,58.797277384294006,71.44427528126025,34.31251619504164,High
maize,746.3,21.202846852015703,53.87715598883279,8.26376383584084,13.150245575310462,68.5708530661737,68.09812636247764,Low
rice,746.3,31.245936317558197,56.9273997911232,8.008260414687143,73.79098123733027,20.80102979956721,55.789257048258904,Medium
rice,746.3,39.1525056901076,73.75008466441611,7.484247675783903,35.40649426190922,51.821780058745226,57.33535238708064,Medium
maize,1309.8,23.50605884715319,89.38644113940552,6.687788306180643,65.6768125364514,10.451173669236114,45.195199484680344,Medium
maize,1309.8,33.80009781641331,84.54584311665946,6.82113269166985,64.50801607919348,67.75330404375961,71.39217381583795,Medium
rice,1309.8,24.018673773181128,72.07216205047709,8.413355873493856,111.30074981228705,18.09094126276224,23.901105025928935,Low
rice,1309.8,30.716553689461627,80.16219447664871,8.380196553595006,68.14457059540314,10.311102603932339,33.5860740020788,Low
maize,1102.0,21.93352899293439,60.06523586142893,5.75344166025042,72.0448251676063,35.01643216541084,63.32319272582668,Medium
rice,1102.0,29.007418725163703,75.25310404543168,7.838865982068613,51.190109462903735,48.26916039497326,41.956167209700325,Medium
rice,1102.0,35.12326657790492,65.63998751201564,5.690349331584558,114.14415436602394,69.11877189198283,71.6910510068143,Medium
jute,1566.0,26.951430484779642,50.44648750516585,5.74738117259383,94.37637958555511,78.06818941413025,30.979948982213923,Medium
maize,1566.0,33.29823448974436,78.59560506324914,7.366325619576019,37.82160838482678,37.96193844273977,32.69976266147336,High
maize,1566.0,35.90899921579458,70.6055550541852,6.4175038450564195,102.08410236426668,9.533519223895265,71.6551842039969,Medium
maize,1566.0,38.54355638958906,59.724187007447526,8.260405424872822,54.72558142128535,61.1836684269403,39.82777401365308,Low
rice,1566.0,24.69284163710907,90.12365545432469,5.3115340721360305,100.2967215063633,47.387994216795306,43.70934381518651,Medium
rice,1566.0,27.986318316186164,41.15137648047033,6.7903397428332255,99.63212785375273,38.591850863334734,29.957278650175954,Medium
rice,1566.0,23.04832026660835,57.36752331872228,8.214825356550925,26.720071477728254,28.195165909414225,25.750245663431144,Medium
jute,1069.9,39.84967004316751,43.12847687777056,8.164397811678267,85.63123010911134,42.679889588265176,54.1961533128794,Low
maize,1069.9,38.54001935848591,82.15900239218949,5.547852246955094,38.42394147025108,30.40097033427732,13.98804961559029,Low
maize,1069.9,30.79914260561119,78.61590997625859,6.283231950337598,39.21165704915684,61.77589008105202,70.9454480887182,High
maize,1069.9,36.840665887528424,58.224372030497435,7.166924900163437,39.08002884126678,45.79202723694808,63.440235257383094,Medium
rice,1069.9,30.41915954544084,77.16145962138901,5.557882096699908,88.44034846939404,70.76358306155839,19.30611977793521,Medium
rice,1069.9,32.471713760055195,61.77654744077724,8.388077602160084,31.42999480614165,45.76579359870816,57.05149593684241,Medium
rice,1069.9,21.78248864232033,81.59395852823388,8.201622650546811,5.104171053300376,22.86968100049475,50.197469096422616,Low
jute,1418.3,35.10540840993616,64.98010145051883,5.584325626620642,87.2522381505028,68.83189116741084,18.84012880524831,Low
maize,1418.3,22.554269672704695,62.67538503074161,5.424044114413449,24.686245541039405,46.7914283697533,25.490262953767434,Medium
maize,1418.3,36.521352605050566,91.41014535185656,5.298929689828928,17.015475460400985,20.513077860767094,35.67398778003758,Low
maize,1418.3,35.64056175340772,53.798350493988515,8.18305282412821,32.314353868316914,51.76308574671666,57.44320514341054,Low
rice,1418.3,34.17489395485953,46.6246036998111,5.677683334284112,48.688560067110956,31.828757370682066,52.90425566127545,Medium
banana,1006.5,20.723207610495244,72.14987122927019,6.456997249905242,59.729227659418086,68.33042092190493,44.91761357575235,High
maize,1006.5,26.06256711890657,93.31269967562983,6.570979779782011,10.125554681952543,38.997480398490715,62.630790733552566,Medium
maize,1006.5,25.262251398216858,60.781156754995266,7.096538654747486,116.61593325214645,59.48310185805625,61.84533047046244,High
maize,1006.5,27.20272814943038,43.41202199958298,5.2510737031159875,87.34725114324918,12.165215572717788,51.33943655466919,Low
rice,1006.5,21.752854935276773,58.66178970202621,5.793655160901806,42.16731751229866,34.70182597267596,64.02425625386189,Medium
rice,1006.5,38.73915646062126,67.82624098757572,8.26021635421624,41.65018458782069,78.7431077354299,30.06975310844069,Low
maize,452.2,31.076044814247524,48.90576536477175,8.179435375439994,56.58239317737283,65.63452171078612,71.09371462419543,Medium
rice,452.2,26.11048621316047,76.19562199310707,7.734517265919923,77.01815461774879,16.99556017751965,51.118256435145554,Medium
maize,1216.9,27.939630341485667,94.87621639556103,5.067904359663754,21.832902657731292,25.832303710794132,66.6772635359323,Medium
rice,1216.9,28.944050810096712,64.84567117897942,6.144523689736357,26.726928582969517,29.73618566422708,45.9709328592713,Medium
banana,1451.4,32.011886667212345,59.5100706201617,7.197855573700178,103.83497702585835,53.77741703715843,21.382868374151027,High
jute,1451.4,30.313588553929954,62.03872917589567,5.963165741207165,34.46931624724334,61.77460696172417,45.68075965087315,Low
maize,1451.4,38.38783946428835,46.333039811736064,8.183553432688221,48.72242476714541,61.214495660593236,32.83337478324411,Low
rice,1451.4,29.939269658116604,88.5800480784423,7.218613116413547,105.19626285926346,43.24055422298021,57.31242770278209,Medium
maize,1409.8,39.84316029646625,62.81541105367436,5.25167351060756,81.26200038097959,65.81154033786135,40.684534380105184,Low
maize,1409.8,37.028499154901915,61.30009262836627,8.181519560924961,44.29686612429416,37.78085620681063,67.70846036957658,Low
maize,1409.8,24.170210287146716,76.28296501117609,8.35218330361678,83.62544775833139,14.291042397167143,55.85543842414375,Low
rice,1409.8,38.61190429287832,64.31183815121179,5.2719934643710396,7.263569768862577,47.333138124036,56.340832477349295,Low
rice,1409.8,22.32732795770952,75.65284078443153,6.8632608220146025,89.598905901307,76.422603845083,21.286650011829874,High
banana,1428.8,36.34899416982383,43.379545957193315,6.0617749877495966,61.00684465936754,64.47452385443836,78.81873248684678,Low
maize,1428.8,27.6124658695316,84.7547839047225,6.3749367676849085,98.51594693771304,48.40254857691818,68.12564069536165,High
