temperature,humidity,rainfall,soil_pH,disease_risk
25.99069521,83.33983116,112.0777152,6.220643671,High
26.29039046,81.06003778,118.6730366,5.871702211,High
29.14827211,78.71024836,117.536781,6.390741836,Medium
26.59743595,79.35898915,107.3944717,6.21084479,Medium
25.36059237,75.03193255,116.5531455,6.012696655,Medium
29.12036889,80.18080728,112.3982055,5.908770059,High
27.53911354,77.25629897,110.3262123,6.049801781,Medium
29.66727337,83.51014178,110.2511102,6.010095853,High
25.05802193,84.97323747,110.4408803,5.738678895,High
25.86824781,78.52399914,116.3019555,5.74055541,Medium
25.85036988,81.95580471,119.0856171,5.793260262,High
26.51682337,77.79913575,108.8547508,5.50947065,Medium
28.66725136,79.59242542,118.2583441,5.986442306,Medium
28.14938935,81.54448882,91.40508414,5.790768046,Medium
26.42313317,83.6995044,95.12322062,5.915546415,Medium
26.59386409,81.40740301,109.9825551,6.242528278,High
27.71822477,76.57853189,102.2099836,6.036079266,Medium
28.98333432,82.95958244,109.022564,5.829898502,High
29.42017919,83.96754496,117.229079,6.088064451,High
27.39872329,81.10523402,112.1355384,6.469370954,High
26.4020227,84.41007614,111.0162259,5.720726906,High
27.81251452,82.69285419,99.20961514,5.80766417,Medium
25.19640218,83.55829874,115.8586081,5.703381728,High
28.31193338,75.77363772,119.695765,6.165001278,Medium
25.90113128,80.47152737,110.10323,6.002481605,High
27.48612983,76.11239849,109.2768851,6.212369363,Medium
29.38254012,83.50423735,109.2486647,5.765308943,High
29.22118628,81.08183635,108.8616474,5.740764682,High
27.09062164,81.33506906,110.1331182,5.879119455,High
26.12643374,81.81365007,104.4812858,6.099478745,High
29.01207743,77.95192527,90.43495443,5.674403359,Low
27.96799119,79.28625709,119.4765557,5.694243847,Medium
28.0764455,76.05522115,118.9923573,5.905494703,Medium
25.16278237,84.97849241,90.94554618,6.110844721,Medium
25.78749808,84.51194224,114.2005455,6.020445317,High
25.34119774,84.47321314,91.06493353,6.435917308,Medium
29.44795403,78.34971537,96.45042585,5.505393833,Low
26.47522633,78.51833782,113.1161095,5.677719902,Medium
27.39489579,83.31172003,92.78133617,5.719014989,Medium
25.08347445,80.261731,94.32961456,6.275572298,Medium
26.6719835,76.48541655,91.73358569,6.275384607,Low
25.44926208,79.49221962,100.6619171,6.201911642,Medium
28.22776705,80.6430384,98.00403016,5.758054257,Medium
28.1279509,77.48247073,103.5045395,6.323933647,Medium
28.9470467,82.1888998,95.83016448,5.901100841,Medium
27.96236771,84.15403614,97.55986676,5.644486582,Medium
28.00316034,78.90085998,94.68180316,6.235461772,Low
29.1400919,80.1190228,90.45142867,6.28236237,Medium
27.9122104,83.36307683,90.24211529,6.356090905,Medium
25.43480512,81.53977797,96.47800391,5.837258235,Medium
28.55980972,84.51602322,111.0843029,5.653437902,High
26.59580783,82.99556744,100.5123341,5.727469947,High
27.19711623,77.3970629,99.46950465,6.200111068,Low
25.29391516,79.29122198,105.4220251,5.614471478,Medium
29.90888522,76.98740841,91.99964712,6.257369799,Low
27.94972463,76.63713353,109.0921631,6.037430836,Medium
25.01018457,78.76260938,108.3690513,5.760457558,Medium
29.21144871,84.70189923,108.5501443,6.158164422,High
27.35911627,84.54625006,90.81250457,6.387431383,Medium
28.0106804,76.52808057,103.7040783,5.891413895,Medium
28.67208915,82.20793613,94.37987496,5.725418961,Medium
27.34585147,78.4873835,92.15524332,6.281069505,Low
29.50704598,78.20585613,98.12565829,5.507641778,Low
29.73770045,47.54885174,90.09586854,5.954626604,Low
33.55695561,53.72979826,98.67527561,4.757114897,Medium
27.00315545,47.67525434,95.85118326,5.699586972,Low
33.56150184,45.53556603,95.70525913,5.977413803,Low
35.89855625,54.25964196,92.19721736,6.430139436,Low
34.17719782,50.62161586,98.00687989,6.113935087,Low
30.01592643,53.19212381,97.72843182,5.074272692,Medium
31.74592134,45.16127859,93.75441586,5.667507706,Low
35.99009679,52.22780489,95.3713484,5.978634285,Low
31.86641378,52.19331595,98.46768642,5.064613314,Medium
27.75518664,52.34605806,94.11213345,4.772385986,Low
34.72413192,51.4271781,97.31258083,5.161148592,Medium
27.53907547,53.63549533,99.35408185,6.797779227,Low
27.69637763,48.5622488,89.85646496,6.39474303,Low
27.25373364,52.66319725,91.87312479,5.566704378,Low
30.33723921,48.88704844,94.42850522,5.755049971,Low
31.85744939,45.53106268,91.55845821,5.417340525,Medium
35.39986338,49.45962621,97.41054011,6.166173834,Low
29.80747243,52.13797867,95.74606104,5.191265116,Low
34.16438906,54.16482251,98.33351125,4.954739564,Medium
28.93270187,47.94053996,99.9834242,5.664587011,Low
27.98392787,53.33018851,99.61465679,5.548584852,Low
31.20478173,54.49960506,94.62954663,6.804437106,Low
32.13409675,50.52559148,98.63333684,6.097869767,Low
28.91862016,48.13974548,97.01331604,5.075504537,Low
31.09779147,47.41196659,90.28624348,4.546466109,Medium
34.73823882,49.08864345,90.65022183,5.855119268,Low
29.98080499,49.48613279,91.82271568,6.442393461,Low
33.80398664,46.12866113,90.82549241,4.507523551,Medium
30.07202564,50.96040505,92.09609766,6.10729559,Low
27.92063282,51.77965917,100.2585673,6.47544932,Low
31.40948821,49.21729127,92.99739415,6.832979509,Low
35.7877738,51.94190321,100.2160615,5.395275719,High
33.36140093,45.02236377,98.81596545,6.13526938,Low
35.96054636,48.69677802,98.00644238,4.555688532,Medium
28.33333307,51.39586505,91.67241761,6.434197756,Low
32.27652024,50.19368841,95.99487068,5.316875978,Medium
31.99490489,50.84881347,97.38741498,5.279388967,Medium
27.58258929,48.56916221,95.8445641,6.720041791,Low
29.38471637,45.88744691,100.8124659,5.72742254,Low
32.38697531,53.2328243,90.21633216,4.691396195,Medium
30.91471455,49.92963856,90.14047759,6.810186079,Low
35.37775595,45.58110023,97.41586402,6.454045329,Low
32.32362177,52.5896771,93.36718816,5.842763773,Low
28.22373428,47.40519056,97.76832322,5.024124684,Low
27.27433181,47.16808054,95.257992,6.422710539,Low
27.10710832,50.70880979,92.37238878,4.94295037,Low
34.89226666,48.75613373,91.63074547,6.414526606,Low
33.7462686,48.50387598,92.26439205,6.777788126,Low
27.3511056,54.43945147,96.27792547,6.441328044,Low
32.89300162,52.61323969,94.49161372,4.650536197,Medium
35.38598705,51.42664176,90.29643888,5.254532213,Medium
27.5529736,47.90859131,90.40332704,5.910634533,Low
32.82141065,47.45553843,90.89173106,4.755273631,Medium
30.17294105,51.0845903,95.23444287,6.814630246,Low
29.26382931,54.82257868,100.7586226,5.342866119,Medium
32.06097197,51.08494181,96.59816497,6.336234624,Low
28.69818144,47.71875722,99.642454,4.754435025,Low
29.14305008,49.40983294,97.55155537,6.831706773,Low
28.3471611,53.53903102,90.40260445,6.967417766,Low
27.67256197,45.41692012,92.84991507,4.947683034,Low
28.1218093,46.16888595,93.30247448,5.630619901,Low
30.79375683,46.69536813,92.21318555,6.27339822,Low
28.89409382,54.80750249,94.76322976,6.472774648,Low
33.33024826,45.61143594,98.28583013,6.953246506,Low
27.78912455,53.96886679,91.01152997,5.643710216,Low
31.65333432,48.20662669,91.09745581,6.392313973,Low
29.75150773,46.73723302,91.405983,4.981816523,Low
31.32995611,50.22287593,89.78216168,5.421265283,Medium
35.63627319,48.97047762,97.51952041,6.942520105,Low
31.66524687,51.98594645,89.98024312,5.435840509,Medium
32.26935342,53.56092806,95.94035356,5.870116071,Low
27.81005614,51.59445462,95.89898581,4.74910393,Low
34.58561471,50.34035336,100.3060719,5.497946899,High
31.27180992,52.23810152,89.74409017,6.811291098,Low
33.93679864,52.72170281,97.4611918,6.460542749,Low
31.09154239,47.02058367,91.46664318,4.791146778,Medium
31.89356292,49.02450149,89.59371481,6.4841522,Low
32.45465292,50.69693751,95.04871605,6.526654345,Low
35.47478322,47.97230503,97.79072474,6.279133738,Low
27.32961444,49.30347234,93.53197359,6.052026047,Low
30.90225239,49.95955487,91.77522598,5.73171945,Low
29.09382275,45.5661059,96.23520043,5.32307197,Low
30.02086169,46.78393776,96.63721027,4.66910839,Medium
34.13072188,51.25786185,96.38808001,5.101206389,Medium
33.44619894,53.05980465,98.05089394,5.339556562,Medium
35.3915464,52.48823147,91.22881052,5.061081874,Medium
31.53356352,53.06009323,98.57025046,5.821106036,Low
30.7645515,47.93791463,90.38503469,5.956027059,Low
30.01821337,50.0983181,96.08745082,5.676032581,Low
31.32863689,47.59319575,94.67344737,6.524114355,Low
33.88004781,54.39416048,89.29147581,6.273953676,Low
28.07802689,54.9640534,97.45373619,6.128167757,Low
35.53845018,52.94641947,91.54560427,4.934964765,Medium
28.70595247,50.44030129,95.8946444,5.445008416,Low
31.48451729,48.77926304,93.17221967,4.525722333,Medium
27.69819273,51.41593238,100.7720705,5.403908328,Medium
30.41235793,52.48100602,93.92375879,6.621623545,Low
32.17752026,54.01352682,91.88766069,6.207495815,Low
32.6112614,47.74916499,91.10190759,5.418475257,Medium
29.99677232,81.54156612,67.12534492,6.112305667,Medium
30.7280404,82.42614055,68.38135469,6.092241627,High
32.44577836,83.88504863,68.73932528,5.896343436,High
37.46566825,80.65968681,66.83872293,6.15526103,High
22.03296178,83.74372787,65.34440794,5.732453638,Medium
39.64851881,82.21079946,70.39906054,6.253034534,High
16.77557314,82.75241875,66.76285469,6.106190557,Medium
12.14190714,83.56812483,69.63122027,5.647202395,Medium
12.7567962,81.62497448,66.77844567,6.130310493,Medium
39.04071989,80.18393287,73.88467027,6.499604931,High
39.70772192,82.68593454,74.91506217,5.554831977,High
9.467960445,82.29335466,66.02765219,5.800242694,Medium
29.58748357,80.91934392,68.06417307,5.570290539,Medium
17.82803682,80.96093443,65.84748763,6.27564088,Medium
8.825674745,82.89753705,67.235765,5.536645599,Medium
27.83487131,83.51444973,73.02882766,6.208196881,Medium
11.02105378,80.55557235,68.23963161,5.870600622,Medium
17.5862944,80.84806564,71.4065452,6.334771461,Medium
19.89363946,82.73366439,69.66256816,5.856575335,Medium
29.93707596,81.77713468,65.52279323,5.898944282,Medium
36.73126647,80.58931938,72.24230804,5.775600435,High
20.42094753,81.54185044,66.93065667,5.931101816,Medium
25.51939719,83.98351748,69.17281221,6.2286454,Medium
30.50734778,82.71775569,70.08200379,5.594240603,High
18.4269936,80.55625868,69.75734306,5.569230319,Medium
12.087022,83.59398734,68.66813363,5.93202852,Medium
23.60115364,82.48336987,73.23901752,6.423216506,Medium
12.80000387,81.20876367,67.10439401,6.417500829,Medium
38.06099482,82.24729637,65.70148216,6.234904253,High
39.06555518,82.03812973,69.30772897,6.000573725,High
33.78372897,81.16314317,74.53557341,5.685102769,High
16.76201707,82.00335557,73.28712806,5.662140095,Medium
35.89307536,82.66850729,66.53946559,6.358186848,High
21.01245395,81.17931863,66.38448261,6.119495295,Medium
10.89875873,80.01639435,68.69420397,6.207600783,Medium
16.36251869,83.00471609,71.55665483,6.48754639,Medium
20.28370163,81.32235739,71.06611222,5.81717753,Medium
25.11108456,83.25447587,73.01026829,6.325480034,Medium
33.4641162,83.86742974,67.92204319,5.562790949,High
11.7976469,80.86325389,65.06962486,6.487369687,Medium
11.36300891,80.03100049,71.18289431,6.116982944,Medium
25.23542319,80.68700527,67.03840888,5.695792761,Medium
15.99050693,81.23966573,74.40198861,5.734317007,Medium
22.4359017,80.18612085,65.3973168,6.329499832,Medium
34.76086052,81.03544763,65.70430027,6.167013532,High
31.11047251,83.34010951,71.43001582,5.653776058,High
28.57828803,80.95628959,73.34232097,5.840256272,Medium
41.18664903,81.01783402,68.68895899,5.539980812,High
27.02766138,83.17093908,70.95666003,5.833302165,Medium
21.19339319,82.33098331,74.62834921,6.399433771,Medium
10.38004759,83.44518113,67.3917379,6.138958698,Medium
31.3115978,82.56407013,65.01095312,5.972850838,High
20.46657776,80.97598029,71.29813872,6.456079585,Medium
29.36947679,81.53996362,66.13442813,6.336426667,Medium
10.72302459,80.02130636,65.2982112,6.425419926,Medium
14.97846952,80.49979873,71.63437433,6.294395676,Medium
15.3246651,81.67215994,71.60102999,6.477768039,Medium
18.73932187,81.12109244,73.55807954,5.931538447,Medium
19.3642553,83.36094029,67.15094741,5.980598579,Medium
41.20733624,81.61051026,65.90227462,6.389783283,High
33.34214482,82.51034633,70.68098614,5.693287415,High
23.81995682,80.12211649,67.2739864,6.00299607,Medium
40.66012294,81.24995984,74.03030056,6.372959542,High
11.82768186,80.2827185,74.10225057,5.510924849,Medium
13.28504331,83.54193816,65.80006004,5.69945282,Medium
35.83089092,83.32560104,73.67984885,5.778594403,High
26.18159716,81.03886263,66.05911698,6.315586313,Medium
24.57558351,80.70695797,69.706113,5.971813006,Medium
29.67229086,83.71498986,66.48490371,5.891195653,Medium
39.37102553,81.25353895,74.08101744,6.129812716,High
17.66558428,82.92903419,69.8671263,6.313085601,Medium
24.06679352,82.66396666,69.81855775,6.053662544,Medium
15.31413469,80.09711412,74.82144653,5.804799142,Medium
21.77466746,80.54942557,69.39630398,6.400719746,Medium
26.91624843,80.76838926,69.30927185,5.953966361,Medium
41.65602996,82.22118237,74.19664838,5.609255992,High
17.98667801,81.17712085,72.37127689,5.777271492,Medium
29.12033769,82.79092939,68.8503047,5.682395429,Medium
34.38922481,83.18392806,71.03001556,5.863996687,High
41.36106301,82.79782954,69.92107482,6.444373116,High
35.12158265,82.26890793,69.71518491,5.550832178,High
19.6491772,80.15215777,73.69529586,6.107741788,Medium
16.27852801,82.94270065,66.57462809,5.620745638,Medium
21.11903604,80.63399198,69.27779761,6.349875906,Medium
19.2077707,82.9042841,66.83113717,6.484323189,Medium
25.96308415,82.57813624,70.31782647,5.838748311,Medium
25.67385024,81.6212135,74.10919422,6.29099842,Medium
41.94865736,81.15595212,73.06862952,5.638328481,High
11.18994268,80.8084305,66.34234944,6.415555956,Medium
17.5438296,82.94703302,73.77063744,6.323722572,Medium
13.05809741,80.28297993,70.75633584,5.757009965,Medium
9.724457611,83.74765639,74.46411148,6.158689406,Medium
27.92004934,82.93262435,69.92092839,5.733539807,Medium
9.535585543,80.73112694,69.44115171,5.908724337,Medium
13.42988625,80.06633966,71.40043037,6.361141107,Medium
9.851242629,80.22631717,68.42802444,5.96537863,Medium
24.97256132,82.72828653,66.70016285,6.476757723,Medium
27.23708304,82.94573346,70.42508897,6.224542938,Medium
18.70679077,83.4795292,66.5964488,6.209928251,Medium
9.949929082,82.55138983,66.00817551,5.841138354,Medium
26.47330219,80.92254421,53.65742581,6.283818329,Medium
25.18780042,83.44621709,46.87420883,6.818261383,Medium
25.29954705,81.77527562,57.04147057,6.37620108,Medium
24.74631269,88.30866319,57.95826144,6.581587932,Medium
26.58740671,81.32563243,41.87540028,6.932739726,Medium
24.53442564,88.989272,49.11618732,6.140099215,Medium
26.0713757,88.7285657,57.79652846,6.467095849,Medium
25.96534238,89.77076659,59.46338556,6.849471704,Medium
26.22338015,85.34866045,54.60159289,6.512196212,Medium
24.41311871,89.81574032,44.07843475,6.039584629,Medium
26.49195283,80.04678201,57.72799157,6.057697106,Medium
24.04355803,84.18406764,53.78929956,6.423898762,Medium
25.5421695,83.31883376,57.57343233,6.936997681,Medium
26.74550678,83.9195902,40.794305,6.251286661,Medium
25.7131428,80.22972777,43.08961827,6.190015912,Medium
25.76484262,84.1726996,44.22066914,6.681606702,Medium
26.79489868,89.64815231,57.74091817,6.51075991,Medium
24.9004602,89.73524177,57.44942094,6.770278088,Medium
26.80750629,88.22874955,58.79889057,6.429788073,Medium
25.11189154,80.02621335,44.20656987,6.209888345,Medium
26.2148837,87.6883982,59.65590798,6.419052193,Medium
24.9103226,86.97190046,49.48575692,6.237861736,Medium
25.79448878,84.26830701,56.45229202,6.762471629,Medium
25.26931156,87.55055105,40.12650421,6.612847999,Medium
25.76402693,87.5931128,46.05122728,6.704688865,Medium
25.85483596,89.13163965,46.85176955,6.049609892,Medium
24.33528185,81.44030363,48.32113628,6.762030215,Medium
25.37601283,80.99313508,57.23028471,6.65398725,Medium
24.86094646,85.05318563,55.29563514,6.738030547,Medium
24.71885473,88.94568335,48.45978627,6.095689937,Medium
24.21495706,84.20576992,48.01138482,6.538006356,Medium
25.81692236,82.043255,54.82963379,6.377427122,Medium
24.47018505,84.16390229,57.26773002,6.417011754,Medium
24.13078816,84.84494575,51.19470197,6.649086972,Medium
26.1793464,86.52258079,49.43050977,6.25933595,Medium
26.17668721,86.7295205,53.33484977,6.121168559,Medium
26.03867719,84.6378378,44.3993381,6.031424482,Medium
26.53259325,82.39053979,54.30660782,6.835268184,Medium
26.81938687,87.8274604,46.06193778,6.551750306,Medium
25.50405534,81.40297428,48.47833278,6.940236218,Medium
26.20234499,80.38266489,56.47941847,6.87606733,Medium
25.13735887,89.28272716,43.52897517,6.457216535,Medium
25.92030221,83.47202566,42.10681516,6.921847888,Medium
26.6634609,89.98405233,57.40847165,6.881425746,Medium
24.06731461,81.64075303,51.75212401,6.915717008,Medium
24.6774157,82.75411437,57.05709413,6.206247494,Medium
26.11440416,87.64081095,58.48160844,6.29542477,Medium
26.81530456,87.65694462,55.74073582,6.399669044,Medium
25.15623099,80.27525115,55.49541453,6.862157042,Medium
25.2801372,83.15393658,49.29456609,6.224066378,Medium
26.22005978,80.90127035,49.08553937,6.093814669,Medium
24.92093261,80.61750795,50.55710813,6.291540278,Medium
26.21667586,81.01009354,54.65423596,6.32281728,Medium
26.81383586,87.21986949,51.70497792,6.873283991,Medium
24.31334971,87.47409052,48.11248366,6.074209622,Medium
24.29105004,88.04541346,51.26046418,6.49889585,Medium
24.42998931,86.33904774,48.58241822,6.678805092,Medium
25.66576039,88.6984228,54.22722466,6.114128685,Medium
25.07803672,83.46230461,56.39962921,6.405054243,Medium
24.88910524,85.87059083,51.70699144,6.110142735,Medium
25.42900869,82.91481799,56.34144589,6.828982708,Medium
24.37118217,87.1269128,44.63907691,6.451499764,Medium
26.4930645,88.59143088,46.06382209,6.313512999,Medium
25.83202912,89.00481725,45.24690619,6.755192025,Medium
24.41592661,89.39655519,40.32161859,6.623167177,Medium
24.37190239,81.2514818,44.20899581,6.12532356,Medium
24.24782473,83.03687902,54.7657624,6.653867608,Medium
24.64458469,85.49938185,48.31219031,6.343942518,Medium
24.89681131,86.10782926,53.14626213,6.217300786,Medium
25.41864024,81.12122989,49.52320689,6.286387658,Medium
26.26028739,86.14585891,58.97878791,6.7698938,Medium
24.90123934,87.20772913,46.59207341,6.744966312,Medium
24.84740848,89.20454622,59.67927244,6.391858432,Medium
26.98212846,86.70068316,42.91292205,6.770434148,Medium
26.90435747,86.25426228,59.75980023,6.727468157,Medium
25.86475496,86.67468041,41.16554802,6.662244646,Medium
26.70607759,81.14149505,51.51033554,6.944640222,Medium
26.44019475,80.91934337,47.81847573,6.507110986,Medium
26.283443,84.42478917,50.78669728,6.520663422,Medium
26.84366082,83.85039964,40.228644,6.106500787,Medium
26.03967219,83.9862443,43.87712348,6.277484043,Medium
24.92994759,85.00802358,48.75859458,6.195142279,Medium
25.50736962,84.24340241,44.2068997,6.792035575,Medium
25.4438391,87.9392312,57.51549686,6.472756256,Medium
26.12588914,86.5507939,40.71210074,6.000975617,Medium
25.10474753,87.5267616,59.26519444,6.587791262,Medium
26.27520631,86.63249555,54.38748495,6.956508826,Medium
26.27061608,83.09194521,46.76837499,6.259086583,Medium
26.73690828,87.82430156,47.46447019,6.747537642,Medium
25.04746944,85.5667282,56.72496677,6.932537231,Medium
24.69368934,85.56967628,48.99390828,6.353107393,Medium
24.54356968,84.60808277,42.00660251,6.211748957,Medium
25.89762315,81.96664832,54.49960057,6.277245254,Medium
26.6333118,84.31756844,56.31866159,6.560443519,Medium
25.35794749,80.45846265,47.72078245,6.903020221,Medium
25.28784623,89.63667876,58.28697664,6.765094964,Medium
26.63838589,84.69546874,48.32428609,6.189213927,Medium
25.3310446,84.30533791,41.53218699,6.904241707,Medium
26.89750174,83.89241484,43.97193745,6.463271076,Medium
26.98603693,89.4138489,58.54876687,6.260838965,Medium
27.57826922,94.11878202,28.08253201,6.776533055,Medium
27.82054812,93.03555162,26.32405487,6.528404378,Medium
29.09910406,94.22237826,22.52497327,6.750145572,Medium
28.04943594,90.83130708,20.76223014,6.562832807,Medium
29.91690582,94.55695552,28.16057247,6.117530021,Medium
29.86895762,93.25103208,26.26243014,6.076459669,Medium
29.17220859,92.21405224,21.30290472,6.293486295,Medium
29.24908541,90.06998135,25.93496537,6.069171847,Medium
27.76317235,90.35567642,25.21609113,6.740983646,Medium
28.82629037,94.26765349,26.23838511,6.201797639,Medium
28.52379742,92.09688432,29.86681385,6.041027474,Medium
29.06785065,90.97685539,29.1194739,6.019372459,Medium
29.08417927,90.73891887,25.33014238,6.704104127,Medium
28.47090661,94.79453182,21.08484101,6.494251024,Medium
28.27973674,90.38971208,21.58992507,6.224535449,Medium
28.47212559,91.21322065,20.88620369,6.160414414,Medium
29.68846716,94.30111601,26.83924845,6.168757984,Medium
27.02415146,91.66737633,21.26034986,6.085444691,Medium
29.09588297,94.16748386,26.70581328,6.159050816,Medium
29.69238699,92.58862544,29.1102594,6.606033244,Medium
28.20619412,92.86798698,28.78654515,6.447662945,Medium
29.05248036,93.92217834,23.66620626,6.105909623,Medium
29.57240298,93.61870344,27.56918621,6.559763394,Medium
29.10968327,92.43510994,27.95602304,6.14410903,Medium
28.20480805,92.91440379,20.36001144,6.099662369,Medium
29.11858526,92.12543021,24.52020164,6.413927319,Medium
29.62800691,90.10051615,23.69586761,6.075144116,Medium
29.81196601,90.36881284,22.68766503,6.123802502,Medium
27.72338349,90.93897939,22.81863447,6.698468621,Medium
29.26092798,92.92367701,28.70627683,6.088885814,Medium
29.72791119,94.29753295,26.52364146,6.367800632,Medium
28.91105641,90.78413842,23.44398467,6.425930938,Medium
28.96361426,93.88482153,23.56130173,6.469983276,Medium
28.59052369,91.33617236,29.44008034,6.094016338,Medium
27.33897716,90.69759008,28.69113835,6.150090899,Medium
29.90415889,90.75284363,25.37828397,6.646962425,Medium
27.42711692,90.02696201,21.7508774,6.379690748,Medium
29.55657523,90.70937262,28.36535596,6.732834334,Medium
29.84070774,93.76312893,23.28207838,6.126019932,Medium
28.53545677,91.72742702,25.1290048,6.161123579,Medium
27.11535046,94.86907886,26.51924782,6.442810053,Medium
27.84492803,91.60666594,26.47844429,6.732049075,Medium
29.03157242,91.82172592,24.93861254,6.243673725,Medium
27.82424457,90.56698742,21.19014526,6.266208727,Medium
27.72653142,92.00687531,20.21126747,6.350623739,Medium
28.69708334,94.30759855,22.21807088,6.002927293,Medium
29.73019662,90.97015715,20.49035619,6.342573112,Medium
29.54097171,92.91778307,21.9653077,6.163921248,Medium
28.80311922,91.78336933,25.16359891,6.121745389,Medium
27.29035669,90.53330091,23.49535234,6.130160473,Medium
27.46583649,94.87679041,27.27899847,6.440584681,Medium
29.49401389,94.72981338,26.30820876,6.185053234,Medium
27.79161808,92.51054946,26.85422624,6.157724816,Medium
29.12533739,91.52291141,21.90440445,6.776987974,Medium
27.93114233,93.56161439,20.66127836,6.431970877,Medium
29.45771748,92.12534736,20.76212031,6.708743843,Medium
27.96872279,92.17444796,28.94766949,6.010739645,Medium
29.48882958,91.07574233,26.01909355,6.365956658,Medium
29.47156259,90.77069618,28.75226067,6.668382766,Medium
27.0767265,90.14362622,24.4514648,6.74669542,Medium
27.30008597,90.80015308,25.09484511,6.031665834,Medium
29.82729394,90.79007335,22.84203589,6.40077205,Medium
29.93061247,93.22980899,24.34814338,6.448792689,Medium
29.94349168,93.90741192,20.39020503,6.251420275,Medium
28.03306461,91.47355778,21.17924769,6.274452811,Medium
29.8843055,94.0371147,21.0000988,6.135996372,Medium
27.7058373,92.91185695,22.06207161,6.194090172,Medium
29.78714005,94.65343534,27.8659442,6.327822962,Medium
28.57819995,92.86597437,27.5987178,6.212567211,Medium
29.48069921,90.33698678,26.0365768,6.640470863,Medium
27.51492243,94.96218673,21.01796432,6.685553129,Medium
28.05457761,94.81637388,21.84869328,6.327210469,Medium
29.03167341,93.12603235,24.15591199,6.35544263,Medium
28.5854649,91.89216849,26.88372572,6.085682344,Medium
27.08808014,93.42402083,25.32159689,6.781050373,Medium
27.99611732,90.84660317,21.61893763,6.630301421,Medium
27.87317436,91.14849627,24.05207925,6.484799661,Medium
28.96586565,90.71832938,22.25838137,6.566759102,Medium
28.87726019,92.48839665,24.44267592,6.170520518,Medium
29.17052093,94.19790371,22.06994464,6.012480351,Medium
29.34033587,90.01506395,21.44532907,6.541150335,Medium
29.07265321,91.91533173,28.83568362,6.341400922,Medium
28.68275966,92.50969311,29.11187663,6.150686364,Medium
28.92705913,91.39356832,23.20076686,6.438008153,Medium
27.99901833,91.64193051,23.28618248,6.547041903,Medium
27.59350075,91.79742953,24.84266123,6.399891457,Medium
29.87331077,90.60932469,24.69720481,6.186770318,Medium
28.55852465,90.45773041,27.26588346,6.159020864,Medium
29.19378695,91.46241065,26.48240255,6.660954816,Medium
27.98780984,92.78226196,27.14509034,6.504906979,Medium
28.05380704,91.81758779,20.76582087,6.706053225,Medium
27.3506296,94.2911951,27.21244021,6.067665498,Medium
29.34081108,94.5513539,28.22908103,6.419083092,Medium
28.61475136,94.22253035,28.98574189,6.39637861,Medium
27.04863538,91.34685096,25.08146686,6.375923383,Medium
29.5275305,94.57459443,21.13545688,6.700337732,Medium
28.50416396,93.46806467,24.20007242,6.565312653,Medium
28.89578588,94.78993038,23.0362503,6.286515359,Medium
27.04927452,91.3821731,23.65747461,6.448061578,Medium
28.96017885,91.69532178,24.7458198,6.585872508,Medium
22.75088787,90.69489172,110.4317855,5.521466996,High
23.8494014,94.34814995,114.0512495,6.133220586,High
22.60800988,94.58900601,116.0396587,6.226289556,High
21.18667419,91.13435689,122.233323,6.321152192,High
23.41044706,91.69913296,116.0777931,5.587905967,High
22.86006627,93.12859895,117.7296726,5.824151693,High
22.48403042,93.40819246,105.5473627,5.772179946,High
22.02775403,92.96129462,121.1349176,5.790993052,High
21.91191314,91.68748063,117.0761277,6.499226821,High
23.71059131,93.27392415,112.6676589,5.658473817,High
21.37784654,92.72043743,106.1417017,5.573241391,High
22.84852833,94.32130209,123.5977843,6.079497202,High
23.1094265,92.79630809,108.183792,6.383180271,High
23.25230817,94.54128292,105.3558408,5.867420996,High
23.67287749,90.4935574,104.2298028,5.708418722,High
23.76881552,90.59810302,102.2648546,5.7983508,High
23.34386401,91.47684705,104.4267991,6.28188384,High
22.63946441,90.18451645,108.3405879,5.697945522,High
22.45696744,94.76285385,114.8407725,5.605934087,High
22.96388477,93.58065995,104.6472986,5.85648105,High
21.07273439,93.56585985,107.8737015,6.041053829,High
22.44075021,92.70785115,121.4977331,5.685062404,High
22.71271308,90.45261746,109.8852597,5.669489065,High
21.70416965,93.44006288,115.1781396,5.751707342,High
22.43324518,92.48667725,119.1025189,5.800448951,High
21.25941052,92.84416234,109.0658471,5.821347769,High
22.9215706,94.89613443,105.6941544,6.28022267,High
22.81212536,91.51861705,107.855225,6.027314401,High
21.12152071,90.6878768,102.8017203,5.636687393,High
21.11478672,90.31528693,104.5086618,5.559363609,High
23.59997268,90.97597665,107.1728191,5.596449493,High
23.12652652,94.71203306,108.6211833,5.893492999,High
22.98458907,93.3204487,122.1952483,5.875718516,High
22.12659387,90.97818277,104.5412275,6.386021424,High
22.53779727,91.48135786,101.8474768,5.710819862,High
22.49095104,91.70292746,124.3915101,5.795985716,High
22.35548159,94.47811755,116.7366261,6.046673619,High
22.20700989,93.50574163,120.1593771,6.443382913,High
22.44516988,94.73763514,107.1843273,5.617227184,High
22.76643029,92.12438519,120.4359949,6.442289294,High
22.19109412,90.02575116,112.3126628,6.162034371,High
23.6119202,91.70293849,123.5900822,5.812781806,High
23.86087054,94.92048112,105.0241329,5.765015126,High
21.42177231,92.62665309,102.8045658,6.184922574,High
22.36629253,90.78572467,124.9831618,5.739652177,High
23.99686172,91.61001707,117.6102915,5.824778636,High
